ageband,imc,height,weight,hasSportHistoric,hasWalkingHistoric,gender,avgalt,dist,altDiff,currSpd,avgSpd,accumSub,accumDesc,totDist,modal,load,region,percentUphill,percentDownhill,day,month,hour,minute,diffic
0,16.19695497246518,147,35,1,0,0,250.65,7.1705008,0.6999999999999886,1.6949803,0.6923077,205,189,415,0,0,"Minho e Douro",49.3975903,45.5421686,16,3,19,56,easy
1,24.48565200513601,183,82,1,1,0,189.05,7.2405453,0.09999999999999432,1.4664437,0.8818444,1001,1173,2334,0,0,"Minho e Douro",42.8877463,50.2570694,15,3,14,25,easy
0,16.19695497246518,147,35,1,0,0,251.1,7.0683494,0.19999999999998863,1.3331306,0.6969697,212,189,422,0,0,"Minho e Douro",50.2369668,44.7867298,16,3,19,56,easy
1,24.48565200513601,183,82,1,1,0,208.6,7.2332916,0.19999999999998863,1.3624697,0.84266406,2825,3055,6190,0,1,"Minho e Douro",45.638126,49.3537964,8,3,15,59,medium
1,24.48565200513601,183,82,1,1,0,189.1,7.0395026,0,1.4396781,0.8821839,1001,1173,2341,0,0,"Minho e Douro",42.7595044,50.1067919,15,3,14,25,easy
0,16.19695497246518,147,35,1,0,0,251.1,7.2405334,-0.19999999999998863,1.4468842,0.70149255,212,196,429,0,0,"Minho e Douro",49.4172494,45.6876456,16,3,19,56,easy
1,24.48565200513601,183,82,1,1,0,208.8,6.8658137,0.20000000000001705,1.3218067,0.8428158,2831,3055,6196,0,1,"Minho e Douro",45.6907682,49.3060038,8,3,15,59,medium
1,24.48565200513601,183,82,1,1,0,188.95,6.8503036,-0.29999999999998295,1.3598961,0.8825215,1001,1179,2347,0,0,"Minho e Douro",42.6501917,50.2343417,15,3,14,25,easy
1,24.48565200513601,183,82,1,1,0,209.10000000000002,6.801578,0.4000000000000057,1.486003,0.8429673,2837,3055,6202,0,1,"Minho e Douro",45.7433086,49.2583037,8,3,15,59,medium
0,16.19695497246518,147,35,1,0,0,250.6,6.6652155,-0.8000000000000114,0.98929614,0.6911765,212,202,435,0,0,"Minho e Douro",48.7356321,46.4367816,16,3,19,56,easy
1,24.48565200513601,183,82,1,1,0,188.85000000000002,7.23117,0.09999999999999432,1.3588667,0.88285714,1008,1179,2354,0,0,"Minho e Douro",42.8207306,50.0849617,15,3,14,25,easy
1,24.48565200513601,183,82,1,1,0,209.25,6.6564555,-0.10000000000002274,1.2950411,0.84311837,2837,3061,6208,0,1,"Minho e Douro",45.6990979,49.3073453,8,3,15,59,medium
0,16.19695497246518,147,35,1,0,0,250.14999999999998,6.010526,-0.09999999999999432,1.5312986,0.6956522,212,208,441,0,0,"Minho e Douro",48.0725623,47.1655328,16,3,19,57,easy
1,24.48565200513601,183,82,1,1,0,188.7,5.924999,-0.4000000000000057,1.3372483,0.8831909,1008,1184,2359,0,0,"Minho e Douro",42.7299703,50.1907587,15,3,14,25,easy
0,16.19695497246518,147,35,1,0,0,250.35,6.9495654,0.5,1.399015,0.7,218,208,447,0,0,"Minho e Douro",48.7695749,46.5324384,16,3,19,57,easy
1,24.48565200513601,183,82,1,1,0,209.25,7.157073,0.10000000000002274,1.6460817,0.8432692,2844,3061,6215,0,1,"Minho e Douro",45.7602574,49.2518101,8,3,16,0,medium
1,24.48565200513601,183,82,1,1,0,188.45,7.2311707,-0.09999999999999432,1.2759964,0.88352275,1008,1191,2366,0,0,"Minho e Douro",42.6035502,50.3381234,15,3,14,25,easy
1,24.48565200513601,183,82,1,1,0,209.25,9.005574,-0.10000000000002274,1.3660728,0.8434198,2844,3070,6224,0,1,"Minho e Douro",45.6940874,49.3251928,8,3,16,0,medium
0,16.19695497246518,147,35,1,0,0,250.8,6.9492188,0.4000000000000057,1.42681,0.70422536,224,208,453,0,0,"Minho e Douro",49.4481236,45.9161147,16,3,19,57,easy
1,24.48565200513601,183,82,1,1,0,188.2,6.988951,-0.4000000000000057,1.4901209,0.8838527,1008,1197,2372,0,0,"Minho e Douro",42.4957841,50.4637436,15,3,14,25,easy
1,24.48565200513601,183,82,1,1,0,209.05,7.7159524,-0.29999999999998295,1.282173,0.84357005,2844,3077,6231,0,1,"Minho e Douro",45.6427539,49.3821216,8,3,16,0,medium
0,16.19695497246518,147,35,1,0,0,251.9,8.751312,1.8000000000000114,1.5421078,0.7083333,232,208,461,0,0,"Minho e Douro",50.3253796,45.1193058,16,3,19,57,easy
1,24.48565200513601,183,82,1,1,0,188.05,7.3797398,0.09999999999999432,1.3459986,0.8841808,1015,1197,2379,0,0,"Minho e Douro",42.6649852,50.3152585,15,3,14,25,easy
0,16.19695497246518,147,35,1,0,0,252.9,8.269441,0.19999999999998863,1.5673292,0.7123288,240,208,469,0,0,"Minho e Douro",51.1727078,44.3496801,16,3,19,57,easy
1,24.48565200513601,183,82,1,1,0,208.9,6.165319,0,1.5662997,0.84372,2844,3077,6237,0,1,"Minho e Douro",45.5988455,49.334616,8,3,16,0,medium
1,24.48565200513601,183,82,1,1,0,188,7.732005,-0.19999999999998863,1.42681,0.88450706,1015,1204,2386,0,0,"Minho e Douro",42.5398155,50.4610226,15,3,14,25,easy
1,24.48565200513601,183,82,1,1,0,208.35000000000002,6.4170947,-1.0999999999999943,1.0639309,0.84386975,2844,3083,6243,0,1,"Minho e Douro",45.5550216,49.3833093,8,3,16,0,easy
0,16.19695497246518,147,35,1,0,0,252.85,7.2654414,-0.30000000000001137,1.5091655,0.7162162,240,215,476,0,0,"Minho e Douro",50.420168,45.1680672,16,3,19,57,easy
1,24.48565200513601,183,82,1,1,0,188,7.202009,0.19999999999998863,1.0083408,0.8848315,1022,1204,2393,0,0,"Minho e Douro",42.707898,50.3134141,15,3,14,25,easy
0,16.19695497246518,147,35,1,0,0,252.45,7.29771,-0.5,1.4031328,0.72,240,222,483,0,0,"Minho e Douro",49.6894409,45.9627329,16,3,19,57,easy
1,24.48565200513601,183,82,1,1,0,208.15,7.620515,0.6999999999999886,1.4170303,0.8440191,2851,3083,6250,0,1,"Minho e Douro",45.616,49.328,8,3,16,0,easy
1,24.48565200513601,183,82,1,1,0,187.89999999999998,6.850907,-0.4000000000000057,1.3315864,0.88515407,1022,1210,2399,0,0,"Minho e Douro",42.6010837,50.4376823,15,3,14,25,easy
1,24.48565200513601,183,82,1,1,0,208.85,7.4793763,0.6999999999999886,1.1442275,0.84416825,2858,3083,6257,0,1,"Minho e Douro",45.6768419,49.2728144,8,3,16,0,easy
0,16.19695497246518,147,35,1,0,0,252.2,6.888632,0,1.3598961,0.7236842,240,222,489,0,0,"Minho e Douro",49.0797546,45.398773,16,3,19,57,easy
1,24.48565200513601,183,82,1,1,0,187.95,7.583392,0.5,1.4021033,0.88547486,1029,1210,2406,0,0,"Minho e Douro",42.7680798,50.2909393,15,3,14,26,easy
0,16.19695497246518,147,35,1,0,0,252.14999999999998,6.94923,-0.09999999999999432,1.3295275,0.72727275,240,228,495,0,0,"Minho e Douro",48.4848484,46.060606,16,3,19,57,easy
1,24.48565200513601,183,82,1,1,0,209.39999999999998,7.379763,0.4000000000000057,1.5884328,0.8443171,2865,3083,6264,0,1,"Minho e Douro",45.7375478,49.2177522,8,3,16,0,easy
1,24.48565200513601,183,82,1,1,0,188.39999999999998,7.5822873,0.4000000000000057,1.3475428,0.88579386,1036,1210,2413,0,0,"Minho e Douro",42.9341069,50.1450476,15,3,14,26,easy
1,24.48565200513601,183,82,1,1,0,209.89999999999998,7.2603273,0.5999999999999943,1.3382778,0.8444657,2872,3083,6271,0,1,"Minho e Douro",45.7981183,49.1628129,8,3,16,0,easy
0,16.19695497246518,147,35,1,0,0,251.89999999999998,6.5218687,-0.4000000000000057,1.1828316,0.7307692,240,234,501,0,0,"Minho e Douro",47.9041916,46.7065868,16,3,19,57,easy
1,24.48565200513601,183,82,1,1,0,188.8,7.097239,0.4000000000000057,1.2888645,0.88611114,1043,1210,2420,0,0,"Minho e Douro",43.0991735,50,15,3,14,26,easy
1,24.48565200513601,183,82,1,1,0,210.25,6.765531,0.10000000000002274,1.4921798,0.8446139,2878,3083,6277,0,1,"Minho e Douro",45.8499283,49.1158196,8,3,16,0,easy
0,16.19695497246518,147,35,1,0,0,251.35,5.687095,-0.6999999999999886,1.1015055,0.73417723,240,239,506,0,0,"Minho e Douro",47.43083,47.2332015,16,3,19,57,easy
1,24.48565200513601,183,82,1,1,0,189.2,7.633672,0.4000000000000057,1.6115953,0.88642657,1050,1210,2427,0,0,"Minho e Douro",43.263288,49.855789,15,3,14,26,easy
0,16.19695497246518,147,35,1,0,0,250.55,5.0163627,-0.9000000000000057,1.1524631,0.7375,240,244,511,0,0,"Minho e Douro",46.9667318,47.7495107,16,3,19,57,easy
1,24.48565200513601,183,82,1,1,0,210.65,7.1447244,0.6999999999999886,1.2837173,0.8447619,2885,3083,6284,0,1,"Minho e Douro",45.9102482,49.0611075,8,3,16,0,easy
1,24.48565200513601,183,82,1,1,0,189.55,6.619643,0.29999999999998295,0.6511236,0.8839779,1056,1210,2433,0,0,"Minho e Douro",43.4032059,49.7328401,15,3,14,26,easy
0,16.19695497246518,147,35,1,0,0,249.7,6.854352,-0.799999999999983,1.4685025,0.7407407,240,250,517,0,0,"Minho e Douro",46.4216634,48.3558994,16,3,19,58,easy
1,24.48565200513601,183,82,1,1,0,210.75,7.4159713,-0.5,1.4479136,0.8449096,2885,3090,6291,0,1,"Minho e Douro",45.8591638,49.1177873,8,3,16,0,easy
1,24.48565200513601,183,82,1,1,0,189.14999999999998,5.434392,-1.0999999999999943,1.191582,0.88429755,1056,1215,2438,0,0,"Minho e Douro",43.3141919,49.835931,15,3,14,26,easy
1,24.48565200513601,183,82,1,1,0,210.2,6.854543,-0.5999999999999943,1.3053355,0.845057,2885,3096,6297,0,1,"Minho e Douro",45.8154676,49.1662696,8,3,16,1,easy
0,16.19695497246518,147,35,1,0,0,248.35000000000002,7.070456,-1.9000000000000057,1.1704783,0.74390244,240,257,524,0,0,"Minho e Douro",45.8015267,49.0458015,16,3,19,58,easy
1,24.48565200513601,183,82,1,1,0,188.75,5.396334,0.30000000000001137,1.1586397,0.88461536,1061,1215,2443,0,0,"Minho e Douro",43.4302087,49.7339336,15,3,14,26,medium
1,24.48565200513601,183,82,1,1,0,209.7,6.7000413,-0.4000000000000057,1.1097411,0.8452042,2885,3102,6303,0,1,"Minho e Douro",45.7718546,49.2146596,8,3,16,1,easy
0,16.19695497246518,147,35,1,0,0,246.2,6.2630434,-2.4000000000000057,1.3516606,0.74698794,240,263,530,0,0,"Minho e Douro",45.2830188,49.6226415,16,3,19,58,easy
1,24.48565200513601,183,82,1,1,0,188.95,7.0385666,0.09999999999999432,1.4154861,0.8849315,1068,1215,2450,0,0,"Minho e Douro",43.5918367,49.5918367,15,3,14,26,medium
0,16.19695497246518,147,35,1,0,0,243.8,6.7218776,-2.4000000000000057,0.8240703,0.7380952,240,269,536,0,0,"Minho e Douro",44.7761194,50.1865671,16,3,19,58,easy
1,24.48565200513601,183,82,1,1,0,209.75,7.267265,0.5,1.4257805,0.84535104,2892,3102,6310,0,1,"Minho e Douro",45.8320126,49.1600633,8,3,16,1,easy
1,24.48565200513601,183,82,1,1,0,189.65,7.972663,1.3000000000000114,1.3964413,0.8852459,1075,1215,2457,0,0,"Minho e Douro",43.7525437,49.4505494,15,3,14,26,medium
1,24.48565200513601,183,82,1,1,0,209.9,6.7159343,-0.19999999999998863,0.99341387,0.8445498,2892,3108,6316,0,1,"Minho e Douro",45.7884737,49.2083597,8,3,16,1,easy
0,16.19695497246518,147,35,1,0,0,241.8,6.0338845,-1.5999999999999943,1.491665,0.7411765,240,275,542,0,0,"Minho e Douro",44.2804428,50.7380073,16,3,19,58,easy
1,24.48565200513601,183,82,1,1,0,190.75,7.8514056,0.8999999999999773,1.5050478,0.8855586,1082,1215,2464,0,0,"Minho e Douro",43.9123376,49.3100649,15,3,14,26,medium
0,16.19695497246518,147,35,1,0,0,240.55,6.8464165,-0.9000000000000057,0.9192939,0.73255813,240,281,548,0,0,"Minho e Douro",43.7956204,51.2773722,16,3,19,58,easy
1,24.48565200513601,183,82,1,1,0,209.5,6.29511,-0.6000000000000227,1.1905525,0.844697,2892,3114,6322,0,1,"Minho e Douro",45.7450173,49.2565643,8,3,16,1,easy
1,24.48565200513601,183,82,1,1,0,192.2,8.140648,2,1.3130563,0.88586956,1090,1215,2472,0,0,"Minho e Douro",44.0938511,49.1504854,15,3,14,26,medium
1,24.48565200513601,183,82,1,1,0,208.64999999999998,8.105509,-1.0999999999999943,1.1148883,0.8448439,2892,3122,6330,0,1,"Minho e Douro",45.6872037,49.3206951,8,3,16,1,easy
0,16.19695497246518,147,35,1,0,0,239.35,7.0704594,-1.5,1.3449692,0.7356322,240,288,555,0,0,"Minho e Douro",43.2432432,51.8918918,16,3,19,58,easy
1,24.48565200513601,183,82,1,1,0,193.3,6.898806,0.20000000000001705,1.1365067,0.88617885,1096,1215,2478,0,0,"Minho e Douro",44.2292171,49.0314769,15,3,14,26,medium
1,24.48565200513601,183,82,1,1,0,207.64999999999998,6.870019,-0.9000000000000057,1.6476258,0.84499055,2892,3128,6336,0,1,"Minho e Douro",45.6439393,49.3686868,8,3,16,1,medium
0,16.19695497246518,147,35,1,0,0,238,6.640656,-1.1999999999999886,1.2924675,0.7386364,240,294,561,0,0,"Minho e Douro",42.7807486,52.4064171,16,3,19,58,easy
1,24.48565200513601,183,82,1,1,0,193.95,6.4689975,1.0999999999999943,1.4005592,0.8864865,1102,1215,2484,0,0,"Minho e Douro",44.3639291,48.9130434,15,3,14,27,medium
0,16.19695497246518,147,35,1,0,0,237.15,6.368602,-0.5,0.657815,0.7303371,240,300,567,0,0,"Minho e Douro",42.3280423,52.9100529,16,3,19,58,easy
1,24.48565200513601,183,82,1,1,0,206.85,7.978974,-0.6999999999999886,1.3480575,0.84513694,2892,3135,6343,0,1,"Minho e Douro",45.5935677,49.4245625,8,3,16,1,medium
1,24.48565200513601,183,82,1,1,0,194.6,6.3526025,0.19999999999998863,1.4885767,0.8867925,1108,1215,2490,0,0,"Minho e Douro",44.4979919,48.7951807,15,3,14,27,easy
1,24.48565200513601,183,82,1,1,0,206.8,6.7000413,0.5999999999999943,1.1298152,0.84528303,2898,3135,6349,0,1,"Minho e Douro",45.6449834,49.3778547,8,3,16,1,medium
0,16.19695497246518,147,35,1,0,0,235.75,7.3521705,-2.3000000000000114,1.2214358,0.73333335,240,307,574,0,0,"Minho e Douro",41.8118466,53.4843205,16,3,19,58,easy
1,24.48565200513601,183,82,1,1,0,194.85,6.851065,0.30000000000001137,1.4530609,0.88709676,1114,1215,2496,0,0,"Minho e Douro",44.6314102,48.6778846,15,3,14,27,easy
0,16.19695497246518,147,35,1,0,0,232.5,4.3038354,-4.199999999999989,0,0.72527474,240,311,578,0,0,"Minho e Douro",41.5224913,53.8062283,16,3,19,58,easy
1,24.48565200513601,183,82,1,1,0,208.3,7.1601987,2.4000000000000057,1.2111413,0.8454288,2905,3135,6356,0,1,"Minho e Douro",45.7048458,49.3234738,8,3,16,1,medium
1,24.48565200513601,183,82,1,1,0,195.75,7.3650036,1.5,1.0551805,0.88739944,1121,1215,2503,0,0,"Minho e Douro",44.7862564,48.5417499,15,3,14,27,easy
0,16.19695497246518,147,35,1,0,0,229.45,4.862826,-1.9000000000000057,0.9285589,0.7173913,240,315,582,0,0,"Minho e Douro",41.2371134,54.1237113,16,3,19,58,easy
1,24.48565200513601,183,82,1,1,0,211.2,6.9178762,3.4000000000000057,1.3743083,0.8455744,2911,3135,6362,0,1,"Minho e Douro",45.7560515,49.2769569,8,3,16,1,medium
1,24.48565200513601,183,82,1,1,0,196.7,6.9295135,0.4000000000000057,1.1972439,0.88770056,1127,1215,2509,0,0,"Minho e Douro",44.9182941,48.4256675,15,3,14,27,easy
0,16.19695497246518,147,35,1,0,0,227.8,5.663788,-1.4000000000000057,0,0.7096774,240,320,587,0,0,"Minho e Douro",40.8858603,54.5144804,16,3,19,59,easy
1,24.48565200513601,183,82,1,1,0,214.15,7.018019,2.5,1.2420248,0.84571964,2918,3135,6369,0,1,"Minho e Douro",45.8156696,49.2227979,8,3,16,1,medium
1,24.48565200513601,183,82,1,1,0,197.10000000000002,7.3556356,0.4000000000000057,1.4144567,0.888,1134,1215,2516,0,0,"Minho e Douro",45.0715421,48.2909379,15,3,14,27,easy
0,16.19695497246518,147,35,1,0,0,226.95,6.756249,-0.29999999999998295,1.1591544,0.71276593,240,326,593,0,0,"Minho e Douro",40.4721753,54.9747048,16,3,19,59,easy
1,24.48565200513601,183,82,1,1,0,216.3,5.929902,1.799999999999983,1.2971,0.84586465,2923,3135,6374,0,1,"Minho e Douro",45.8581738,49.1841857,8,3,16,2,medium
0,16.19695497246518,147,35,1,0,0,226.85000000000002,8.754354,0.09999999999999432,1.2162886,0.7157895,248,326,601,0,0,"Minho e Douro",41.264559,54.2429284,16,3,19,59,easy
1,24.48565200513601,183,82,1,1,0,197.25,6.786916,-0.10000000000002274,1.3892353,0.88829786,1134,1221,2522,0,0,"Minho e Douro",44.964314,48.4139571,15,3,14,27,easy
0,16.19695497246518,147,35,1,0,0,226.35000000000002,6.8502803,-1.0999999999999943,1.2713639,0.71875,248,332,607,0,0,"Minho e Douro",40.8566721,54.6952224,16,3,19,59,easy
1,24.48565200513601,183,82,1,1,0,218,6.492125,1.6000000000000227,1.3367336,0.8460094,2929,3135,6380,0,1,"Minho e Douro",45.9090909,49.137931,8,3,16,2,medium
1,24.48565200513601,183,82,1,1,0,196.6,6.3962355,-1.1999999999999886,1.3079091,0.88859415,1134,1227,2528,0,0,"Minho e Douro",44.8575949,48.5363924,15,3,14,27,easy
0,16.19695497246518,147,35,1,0,0,227.8,11.847504,4,1.247172,0.72164947,259,332,618,0,0,"Minho e Douro",41.9093851,53.7216828,16,3,19,59,easy
1,24.48565200513601,183,82,1,1,0,194.45,5.866212,-3.0999999999999943,0.95738333,0.8862434,1134,1232,2533,0,0,"Minho e Douro",44.7690485,48.6379786,15,3,14,27,easy
1,24.48565200513601,183,82,1,1,0,219.2,5.0460815,0.799999999999983,1.3073944,0.84615386,2934,3135,6385,0,1,"Minho e Douro",45.9514487,49.0994518,8,3,16,2,medium
0,16.19695497246518,147,35,1,0,0,230.35000000000002,8.810663,1.0999999999999943,1.2013617,0.7244898,267,332,626,0,0,"Minho e Douro",42.6517571,53.0351437,16,3,19,59,easy
1,24.48565200513601,183,82,1,1,0,220.2,6.669596,1.200000000000017,1.0953289,0.84629804,2940,3135,6391,0,1,"Minho e Douro",46.0021905,49.0533562,8,3,16,2,medium
1,24.48565200513601,183,82,1,1,0,191.5,5.705544,-2.8000000000000114,1.0680486,0.8865435,1134,1237,2538,0,0,"Minho e Douro",44.680851,48.7391646,15,3,14,27,easy
0,16.19695497246518,147,35,1,0,0,230.3,4.8254957,-1.200000000000017,1.0186353,0.72727275,267,336,630,0,0,"Minho e Douro",42.3809523,53.3333333,16,3,19,59,easy
1,24.48565200513601,183,82,1,1,0,188.95,6.682671,-2.299999999999983,1.3300422,0.88684213,1134,1243,2544,0,0,"Minho e Douro",44.5754716,48.8600628,15,3,14,27,easy
1,24.48565200513601,183,82,1,1,0,221.3,7.9789743,1,1.7073336,0.8464419,2947,3135,6398,0,1,"Minho e Douro",46.0612691,48.9996874,8,3,16,2,medium
0,16.19695497246518,147,35,1,0,0,228.39999999999998,3.2507818,-2.5999999999999943,0.6840658,0.72,267,339,633,0,0,"Minho e Douro",42.1800947,53.5545023,16,3,19,59,easy
1,24.48565200513601,183,82,1,1,0,221.8,7.805514,0,1.4391633,0.8465856,2947,3135,6405,0,1,"Minho e Douro",46.0109289,48.9461358,8,3,16,2,medium
1,24.48565200513601,183,82,1,1,0,187.85000000000002,7.5742965,0.09999999999999432,1.38975,0.8871391,1141,1243,2551,0,0,"Minho e Douro",44.7275578,48.7259898,15,3,14,27,easy
0,16.19695497246518,147,35,1,0,0,227.95,7.4838443,1.700000000000017,1.2343038,0.7227723,274,339,640,0,0,"Minho e Douro",42.8125,52.96875,16,3,19,59,easy
1,24.48565200513601,183,82,1,1,0,189.10000000000002,8.4013605,2.4000000000000057,1.2312156,0.88743454,1149,1243,2559,0,0,"Minho e Douro",44.9003516,48.5736615,15,3,14,28,easy
1,24.48565200513601,183,82,1,1,0,222.2,7.600791,0.799999999999983,1.4540902,0.846729,2954,3135,6412,0,1,"Minho e Douro",46.0698689,48.8927011,8,3,16,2,medium
0,16.19695497246518,147,35,1,0,0,229.3,8.161455,1,1.2806289,0.7254902,282,339,648,0,0,"Minho e Douro",43.5185185,52.3148148,16,3,19,59,easy
1,24.48565200513601,183,82,1,1,0,222.95,7.514933,0.700000000000017,1.3645287,0.8468721,2961,3135,6419,0,1,"Minho e Douro",46.1286804,48.839383,8,3,16,2,medium
1,24.48565200513601,183,82,1,1,0,189.4,5.375885,-1.8000000000000114,0.9470889,0.8851175,1149,1248,2564,0,0,"Minho e Douro",44.8127925,48.6739469,15,3,14,28,easy
0,16.19695497246518,147,35,1,0,0,229.75,5.9403806,-0.10000000000002274,0.6011956,0.7184466,282,344,653,0,0,"Minho e Douro",43.1852986,52.6799387,16,3,19,59,easy
1,24.48565200513601,183,82,1,1,0,188.85,7.0612698,0.6999999999999886,1.0289297,0.8854167,1156,1248,2571,0,0,"Minho e Douro",44.9630493,48.5414235,15,3,14,28,easy
1,24.48565200513601,183,82,1,1,0,223.7,7.1194096,0.799999999999983,1.4072505,0.8470149,2968,3135,6426,0,1,"Minho e Douro",46.1873638,48.7861811,8,3,16,2,medium
0,16.19695497246518,147,35,1,0,0,227.8,6.2912846,-3.799999999999983,0.6145783,0.71153843,282,350,659,0,0,"Minho e Douro",42.7921092,53.1107738,16,3,20,0,easy
1,24.48565200513601,183,82,1,1,0,190.64999999999998,4.7942457,2.9000000000000057,0.6871542,0.8831169,1160,1248,2575,0,0,"Minho e Douro",45.0485436,48.4660194,15,3,14,28,easy
1,24.48565200513601,183,82,1,1,0,224.8,7.198774,1.4000000000000057,1.5256367,0.8471575,2975,3135,6433,0,1,"Minho e Douro",46.2459194,48.7330949,8,3,16,2,medium
0,16.19695497246518,147,35,1,0,0,225.85000000000002,4.5073376,-0.09999999999999432,0.73862636,0.7047619,282,354,663,0,0,"Minho e Douro",42.5339366,53.3936651,16,3,20,0,easy
1,24.48565200513601,183,82,1,1,0,226.35,6.6572185,1.6999999999999886,1.5503433,0.8472998,2981,3135,6439,0,1,"Minho e Douro",46.2960086,48.6876844,8,3,16,2,medium
1,24.48565200513601,183,82,1,1,0,193.75,7.2525816,3.3000000000000114,1.3223214,0.8834197,1167,1248,2582,0,0,"Minho e Douro",45.1975213,48.3346243,15,3,14,28,easy
0,16.19695497246518,147,35,1,0,0,225.3,4.275953,-1,0.7412,0.6981132,282,358,667,0,0,"Minho e Douro",42.2788605,53.6731634,16,3,20,0,easy
1,24.48565200513601,183,82,1,1,0,196.05,5.7534385,1.299999999999983,0,0.88113695,1172,1248,2587,0,0,"Minho e Douro",45.3034402,48.241206,15,3,14,28,easy
1,24.48565200513601,183,82,1,1,0,227.5,6.0544367,0.6000000000000227,1.4206333,0.84744185,2987,3135,6445,0,1,"Minho e Douro",46.3460046,48.6423584,8,3,16,2,medium
0,16.19695497246518,147,35,1,0,0,226.25,8.623097,2.8999999999999773,1.2291566,0.7009346,290,358,675,0,0,"Minho e Douro",42.9629629,53.037037,16,3,20,0,easy
1,24.48565200513601,183,82,1,1,0,228.15,7.2631054,0.6999999999999886,1.7943217,0.84758365,2994,3135,6452,0,1,"Minho e Douro",46.4042157,48.5895846,8,3,16,3,medium
1,24.48565200513601,183,82,1,1,0,196.75,8.7396145,0.10000000000002274,1.4854883,0.8814433,1180,1248,2595,0,0,"Minho e Douro",45.4720616,48.0924855,15,3,14,28,easy
0,16.19695497246518,147,35,1,0,0,227.55,6.985131,-0.29999999999998295,1.2409953,0.7037037,290,364,681,0,0,"Minho e Douro",42.5844346,53.4508076,16,3,20,0,easy
1,24.48565200513601,183,82,1,1,0,197.05,9.093151,0.5,1.3279834,0.8817481,1189,1248,2604,0,0,"Minho e Douro",45.6605222,47.9262672,15,3,14,28,easy
1,24.48565200513601,183,82,1,1,0,228.85,7.6173983,0.6999999999999886,1.4597522,0.84772515,3001,3135,6459,0,1,"Minho e Douro",46.4623006,48.5369252,8,3,16,3,medium
0,16.19695497246518,147,35,1,0,0,227.10000000000002,6.1348557,-0.5999999999999943,1.2132003,0.70642203,290,370,687,0,0,"Minho e Douro",42.2125181,53.8573508,16,3,20,0,easy
1,24.48565200513601,183,82,1,1,0,197.65,7.7159386,0.6999999999999886,1.065475,0.8820513,1196,1248,2611,0,0,"Minho e Douro",45.8062045,47.7977786,15,3,14,28,easy
1,24.48565200513601,183,82,1,1,0,229.3,6.6309967,0.20000000000001705,1.2404805,0.8478664,3007,3135,6465,0,1,"Minho e Douro",46.5119876,48.4918793,8,3,16,3,medium
0,16.19695497246518,147,35,1,0,0,226.85000000000002,6.6544533,0.09999999999999432,1.312027,0.7090909,296,370,693,0,0,"Minho e Douro",42.7128427,53.3910533,16,3,20,0,easy
1,24.48565200513601,183,82,1,1,0,229,6.765517,-0.8000000000000114,1.2029058,0.84800744,3007,3141,6471,0,1,"Minho e Douro",46.468861,48.5396383,8,3,16,3,medium
1,24.48565200513601,183,82,1,1,0,228.45,6.2071834,-0.29999999999998295,1.1447423,0.84814817,3007,3147,6477,0,1,"Minho e Douro",46.4258144,48.5873089,8,3,16,3,medium
1,24.48565200513601,183,82,1,1,0,197.7,5.6927457,-0.5999999999999943,1.3259244,0.88235295,1196,1253,2616,0,0,"Minho e Douro",45.7186544,47.8975535,15,3,14,28,easy
0,16.19695497246518,147,35,1,0,0,226.65,6.445785,-0.5,1.2204064,0.7117117,296,376,699,0,0,"Minho e Douro",42.3462088,53.7911301,16,3,20,0,easy
1,24.48565200513601,183,82,1,1,0,228.25,6.5987296,-0.10000000000002274,1.6203456,0.8482886,3007,3153,6483,0,1,"Minho e Douro",46.3828474,48.6348912,8,3,16,3,medium
1,24.48565200513601,183,82,1,1,0,198.4,7.862483,2,1.328498,0.88265306,1203,1253,2623,0,0,"Minho e Douro",45.863515,47.7697293,15,3,14,28,easy
0,16.19695497246518,147,35,1,0,0,225.85000000000002,6.9178925,-1.0999999999999943,1.2013617,0.71428573,296,382,705,0,0,"Minho e Douro",41.9858156,54.1843971,16,3,20,0,easy
1,24.48565200513601,183,82,1,1,0,228.6,8.709958,0.8000000000000114,1.3933531,0.84842885,3015,3153,6491,0,1,"Minho e Douro",46.4489292,48.5749499,8,3,16,3,medium
0,16.19695497246518,147,35,1,0,0,224.7,8.519359,-1.200000000000017,1.7119662,0.71681416,296,390,713,0,0,"Minho e Douro",41.5147265,54.6984572,16,3,20,1,easy
1,24.48565200513601,183,82,1,1,0,199.8,8.875908,0.799999999999983,1.5204895,0.8829517,1211,1253,2631,0,0,"Minho e Douro",46.0281261,47.6244773,15,3,14,28,easy
1,24.48565200513601,183,82,1,1,0,229.25,7.198772,0.5,1.478797,0.8485688,3022,3153,6498,0,1,"Minho e Douro",46.5066174,48.5226223,8,3,16,3,medium
1,24.48565200513601,183,82,1,1,0,200.05,7.1987596,-0.29999999999998295,1.4031328,0.88324875,1211,1260,2638,0,0,"Minho e Douro",45.9059893,47.7634571,15,3,14,29,easy
0,16.19695497246518,147,35,1,0,0,224.55,5.0671864,0.9000000000000057,0.56825334,0.7105263,301,390,718,0,0,"Minho e Douro",41.9220055,54.3175487,16,3,20,1,easy
1,24.48565200513601,183,82,1,1,0,229.7,7.0839868,0.4000000000000057,1.3079091,0.8487085,3029,3153,6505,0,1,"Minho e Douro",46.5641813,48.4704073,8,3,16,3,medium
